Station_Id,Suburb,State_Code,Name,Lattitude,Longitude,Mode
713,Picton,NSW,"Station St, Entrance through Lift",-34.17921166,150.6126647,Train
714,Point Clare,NSW,"Kurrawa Ave, Entrance through Stairs",-33.44630072,151.3285267,Train
715,Point Clare,NSW,"Brisbane Water Dr, Entrance through Stairs",-33.44618258,151.3282641,Train
716,Point Clare,NSW,"Brisbane Water Dr, Entrance through Ramp",-33.44621399,151.3282199,Train
717,Port Kembla,NSW,"Old Port Rd, Entrance through Ramp",-34.47718852,150.9028567,Train
718,Port Kembla North,NSW,"Flinders St, Entrance through Stairs",-34.47297995,150.8873269,Train
719,Port Kembla North,NSW,"Flinders St, Entrance through Stairs",-34.47312925,150.8870415,Train
720,Punchbowl,NSW,"Punchbowl Rd, Entrance through Stairs",-33.92525226,151.0555798,Train
721,Punchbowl,NSW,"The Boulevarde , Entrance through Stairs",-33.92556758,151.0555716,Train
722,Pymble,NSW,"Grandview St, Entrance through Stairs",-33.74463831,151.1422732,Train
723,Pymble,NSW,"Pacific Hwy, Entrance through Stairs",-33.74498339,151.1421989,Train
724,Pyrmont Bay LR,NSW,"Murray St, Entrance through Path",-33.869535,151.197707,Train
725,Quakers Hill,NSW,"Pearce Rd, Entrance through Lift",-33.72731055,150.886272,Train
726,Quakers Hill,NSW,"Pearce Rd, Entrance through Stairs",-33.72721559,150.8862174,Train
727,Quakers Hill,NSW,"Railway Pde, Entrance through Lift",-33.72743142,150.8860389,Train
728,Quakers Hill,NSW,"Railway Pde, Entrance through Stairs",-33.72721417,150.8858872,Train
729,Redfern,NSW,"Gibbons St, Entrance through Path",-33.8920298,151.1995113,Train
730,Redfern,NSW,"Lawson St, Entrance through Path",-33.891563,151.198824,Train
731,Redfern,NSW,"Marian St, Entrance through Stairs",-33.89270463,151.1981812,Train
732,Regents Park,NSW,"Amy St, Entrance through Path",-33.8833513,151.0241784,Train
733,Regents Park,NSW,"Park Rd, Entrance through Stairs",-33.88311577,151.0237932,Train
734,Regents Park,NSW,"Park Rd, Entrance through Ramp",-33.88324672,151.0237008,Train
735,Revesby,NSW,"Blamey St, Entrance through Stairs",-33.95270727,151.0154862,Train
736,Revesby,NSW,"Marco Ave, Entrance through Lift",-33.95235886,151.0153198,Train
737,Revesby,NSW,"Marco Ave, Entrance through Stairs",-33.95231174,151.0152774,Train
738,Revesby,NSW,"Blamey St, Entrance through Lift",-33.95273626,151.0152327,Train
739,Rhodes,NSW,"Blaxland Rd, Entrance through Stairs",-33.83067679,151.0872367,Train
740,Rhodes,NSW,"Blaxland Rd, Entrance through Lift",-33.83064963,151.0872234,Train
741,Rhodes,NSW,"Walker St, Entrance through Lift",-33.83045691,151.0868768,Train
742,Rhodes,NSW,"Walker St, Entrance through Stairs",-33.83064015,151.0868216,Train
743,Richmond,NSW,"E Market St, Entrance through Stairs",-33.59877109,150.7523098,Train
744,Richmond,NSW,"E Market St, Entrance through Ramp",-33.5988545,150.7522539,Train
745,Riverstone,NSW,"Garfield Rd W, Entrance through Path",-33.67976814,150.860729,Train
746,Riverstone,NSW,"Garfield Rd W, Entrance through Path",-33.67985685,150.8605208,Train
747,Riverstone,NSW,"Riverstone Pde, Entrance through Path",-33.67905167,150.8604401,Train
748,Riverwood,NSW,"Belmore Rd, Entrance through Path",-33.9514708,151.0525622,Train
749,Riverwood,NSW,"Belmore Rd, Entrance through Stairs",-33.95160087,151.0525497,Train
750,Rockdale,NSW,"Geeves Lane, Entrance through Stairs",-33.9523035,151.1369871,Train
751,Rockdale,NSW,"Geeves Lane, Entrance through Lift",-33.95248742,151.1368614,Train
752,Rockdale,NSW,"Geeves Lane, Entrance through Stairs",-33.95258099,151.1368441,Train
753,Rockdale,NSW,"Railway St, Entrance through Ramp",-33.95191037,151.1364413,Train
754,Rockdale,NSW,"Railway St, Entrance through Stairs",-33.95221004,151.1362805,Train
755,Rooty Hill,NSW,"Beames Ave, Entrance through Stairs",-33.77188219,150.8444618,Train
756,Rooty Hill,NSW,"North  Pde, Entrance through Stairs",-33.7714864,150.8442846,Train
757,Rooty Hill,NSW,"Beames Ave, Entrance through Ramp",-33.77201339,150.844247,Train
758,Rooty Hill,NSW,"Rooty Hill North Rd, Entrance through Ramp",-33.77124814,150.8438721,Train
759,Rosehill,NSW,"James Ruse Dr, Entrance through Stairs",-33.82303843,151.0222311,Train
760,Rosehill,NSW,"James Ruse Dr, Entrance through Stairs",-33.82322002,151.0222102,Train
761,Rosehill,NSW,"James Ruse Dr, Entrance through Ramp",-33.82308432,151.0218152,Train
762,Roseville,NSW,"Hill St, Entrance through Ramp",-33.78434859,151.1778664,Train
763,Roseville,NSW,"Pacific Hwy, Entrance through Ramp",-33.7846798,151.177749,Train
764,Rozelle Bay LR,NSW,"Bayview Cres, Entrance through Ramp",-33.87185725,151.1729488,Train
765,Rozelle Bay LR,NSW,"Bayview Cres, Entrance through Ramp",-33.8719533,151.1729143,Train
766,Rozelle Bay LR,NSW,"The Crescent , Entrance through Stairs",-33.8717488,151.1728699,Train
767,Rydalmere,NSW,"Brodie St, Entrance through Path",-33.81015641,151.0294797,Train
768,Sandgate,NSW,"Astra St, Entrance through Stairs",-32.87279417,151.7028016,Train
769,Scarborough,NSW,"Railway Ave, Entrance through Stairs",-34.2656783,150.9654965,Train
770,Scarborough,NSW,"Railway Ave, Entrance through Stairs",-34.26551615,150.9651941,Train
771,Schofields,NSW,"Railway Tce, Entrance through Path",-33.70483553,150.8742383,Train
772,Schofields,NSW,"Railway Tce, Entrance through Lift",-33.7044383,150.8740174,Train
773,Schofields,NSW,"Railway Tce, Entrance through Stairs",-33.70418713,150.8739328,Train
774,Schofields,NSW,"Bridge St, Entrance through Lift",-33.70454498,150.8736108,Train
775,Schofields,NSW,"Bridge St, Entrance through Stairs",-33.7043178,150.8735269,Train
776,Scone,NSW,"Susan St, Entrance through Path",-32.04670656,150.8670728,Train
777,Sefton,NSW,"Helen St, Entrance through Lift",-33.88516272,151.0118417,Train
778,Sefton,NSW,"Wellington Rd, Entrance through Lift",-33.88549648,151.0117978,Train
779,Sefton,NSW,"Helen St, Entrance through Stairs",-33.88516069,151.0116714,Train
780,Sefton,NSW,"Wellington Rd, Entrance through Stairs",-33.88543207,151.0116221,Train
781,Seven Hills,NSW,"Prospect Hwy, Entrance through Stairs",-33.77410577,150.9361911,Train
782,Seven Hills,NSW,"The Hills Cres, Entrance through Lift",-33.77455756,150.9361722,Train
783,Seven Hills,NSW,"Prospect Hwy, Entrance through Lift",-33.77407161,150.9360893,Train
784,Seven Hills,NSW,"Prospect Hwy, Entrance through Ramp",-33.77410285,150.9359253,Train
785,Seven Hills,NSW,"The Hills Cres, Entrance through Ramp",-33.77452,150.935432,Train
786,Shellharbour,NSW,"Piper Dr, Entrance through Lift",-34.59125149,150.8448185,Train
787,Shellharbour,NSW,"Piper Dr, Entrance through Stairs",-34.5913074,150.8448018,Train
788,Shellharbour,NSW,"Piper Dr, Entrance through Lift",-34.59122591,150.8446697,Train
789,Shellharbour,NSW,"Piper Dr, Entrance through Stairs",-34.59128718,150.8446519,Train
790,Singleton,NSW,"Munro St, Entrance through Ramp",-32.57196082,151.1656827,Train
791,Singleton,NSW,"Munro St, Entrance through Ramp",-32.5718537,151.1655409,Train
792,Singleton,NSW,"Munro St, Entrance through Path",-32.57183342,151.1654861,Train
793,Springwood,NSW,"Macquarie  Rd, Entrance through Stairs",-33.69918984,150.5636973,Train
794,Springwood,NSW,"Macquarie  Rd, Entrance through Ramp",-33.69936145,150.5635226,Train
795,Springwood,NSW,"Station St, Entrance through Ramp",-33.69896475,150.5633045,Train
796,St James,NSW,"James Rd, Entrance through Stairs",-33.86992775,151.2114985,Train
797,St James,NSW,"James Rd, Entrance through Ramp",-33.87003326,151.2112893,Train
798,St James,NSW,"Elizabeth St, Entrance through Lift",-33.870678,151.2104842,Train
799,St James,NSW,"Elizabeth St, Entrance through Stairs",-33.87074951,151.2104486,Train
800,St Leonards,NSW,"Sergeants Lane, Entrance through Stairs",-33.82224634,151.1947629,Train
801,St Leonards,NSW,"Sergeants Lane, Entrance through Lift",-33.82222391,151.1947607,Train
802,St Leonards,NSW,"Herbert St, Entrance through Lift",-33.82232319,151.1936479,Train
803,St Leonards,NSW,"Herbert St, Entrance through Stairs",-33.82231649,151.1936088,Train
804,St Leonards,NSW,"Herbert St, Entrance through Stairs",-33.82246257,151.1934322,Train
805,St Leonards,NSW,"Herbert St, Entrance through Lift",-33.82243079,151.1933676,Train
806,St Marys,NSW,"Forrester Rd, Entrance through Lift",-33.76189765,150.7751589,Train
807,St Marys,NSW,"Station St, Entrance through Lift",-33.76235089,150.7750575,Train
808,St Marys,NSW,"Forrester Rd, Entrance through Stairs",-33.76188001,150.7749259,Train
809,St Marys,NSW,"Station St, Entrance through Stairs",-33.76231824,150.774872,Train
810,St Peters,NSW,"May Lane, Entrance through Path",-33.90745391,151.1808612,Train
811,St Peters,NSW,"Lord St, Entrance through Path",-33.90694267,151.1806495,Train
812,Stanmore,NSW,"Douglas St, Entrance through Ramp",-33.89416485,151.1642047,Train
813,Stanmore,NSW,"Trafalgar St, Entrance through Ramp",-33.89467603,151.1641571,Train
814,Stanwell Park,NSW,"Railway Cres, Entrance through Stairs",-34.22618328,150.9812344,Train
815,Stanwell Park,NSW,"Railway Cres, Entrance through Stairs",-34.22614425,150.9810046,Train
816,Strathfield,NSW,"Everton Rd, Entrance through Lift",-33.87146835,151.0946037,Train
817,Strathfield,NSW,"Everton Rd, Entrance through Stairs",-33.87134403,151.0944811,Train
818,Strathfield,NSW,"Strathfield Sq, Entrance through Ramp",-33.87220808,151.0942838,Train
819,Strathfield,NSW,"Albert Rd, Entrance through Ramp",-33.87185964,151.0938299,Train
820,Summer Hill,NSW,"Grosvenor  Cres, Entrance through Stairs",-33.8901592,151.1389449,Train
821,Summer Hill,NSW,"Carlton Cres, Entrance through Lift",-33.89053286,151.1389072,Train
822,Summer Hill,NSW,"Grosvenor  Cres, Entrance through Lift",-33.89010644,151.1387528,Train
823,Summer Hill,NSW,"Carlton Cres, Entrance through Stairs",-33.89044157,151.1386413,Train
824,Summer Hill,NSW,"Carlton Cres, Entrance through Ramp",-33.89043171,151.1386155,Train
825,Sutherland,NSW,"East Pde, Entrance through Lift",-34.0315702,151.0574323,Train
826,Sutherland,NSW,"East Pde, Entrance through Path",-34.0315567,151.0573425,Train
827,Sutherland,NSW,"East Pde, Entrance through Stairs",-34.03183438,151.0569098,Train
828,Sutherland,NSW,"East Pde, Entrance through Ramp",-34.03183438,151.0569098,Train
829,Sydenham,NSW,"Gleeson Ave, Entrance through Lift",-33.91491191,151.1661011,Train
830,Sydenham,NSW,"Gleeson Ave, Entrance through Path",-33.9148634,151.1660472,Train
831,Tahmoor,NSW,"George  St, Entrance through Path",-34.22358755,150.5902412,Train
832,Tahmoor,NSW,"Pitt St, Entrance through Path",-34.22346581,150.5898308,Train
833,Tallong,NSW,"Railway Pde, Entrance through Path",-34.71837568,150.0860928,Train
834,Tarro,NSW,"Woodberry  Rd, Entrance through Stairs",-32.80882092,151.6694636,Train
835,Tarro,NSW,"Woodberry  Rd, Entrance through Stairs",-32.80889516,151.6693728,Train
836,Tascott,NSW,"Brisbane Water Dr, Entrance through Ramp",-33.45083997,151.3188156,Train
837,Tascott,NSW,"Brisbane Water Dr, Entrance through Stairs",-33.45088295,151.318787,Train
838,Tascott,NSW,"Glenrock Pde, Entrance through Ramp",-33.45077303,151.3187403,Train
839,Tascott,NSW,"Glenrock Pde, Entrance through Stairs",-33.45094989,151.3183448,Train
840,Taverners Hill LR,NSW,"Parramatta  Rd, Entrance through Lift",-33.8895669,151.145176,Train
841,Taverners Hill LR,NSW,"Parramatta  Rd, Entrance through Lift",-33.88990657,151.1451041,Train
842,Taverners Hill LR,NSW,"Parramatta  Rd, Entrance through Stairs",-33.88963067,151.1450837,Train
843,Taverners Hill LR,NSW,"Parramatta  Rd, Entrance through Stairs",-33.8898685,151.1450731,Train
844,Telarah,NSW,"Johnson St, Entrance through Ramp",-32.72323179,151.5398951,Train
845,Telarah,NSW,"Johnson St, Entrance through Stairs",-32.72337822,151.5398859,Train
846,Telopea,NSW,"Sturt St, Entrance through Path",-33.79400629,151.041781,Train
847,Telopea,NSW,"Sturt St, Entrance through Ramp",-33.79424948,151.0415241,Train
848,Telopea,NSW,"Sturt St, Entrance through Path",-33.7945703,151.0413839,Train
849,Telopea,NSW,"Adderton Rd, Entrance through Ramp",-33.79402152,151.0412637,Train
850,Telopea,NSW,"Adderton Rd, Entrance through Stairs",-33.79411509,151.0411954,Train
851,Tempe,NSW,"Griffith St, Entrance through Stairs",-33.92369195,151.1567982,Train
852,Tempe,NSW,"Griffith St, Entrance through Stairs",-33.92394727,151.15675,Train
853,Tempe,NSW,"Richardson Cres, Entrance through Stairs",-33.92358032,151.1564713,Train
854,Tempe,NSW,"Richardson Cres, Entrance through Stairs",-33.92389629,151.1563979,Train
855,Teralba,NSW,"William St, Entrance through Ramp",-32.96276877,151.60415,Train
856,Teralba,NSW,"William St, Entrance through Path",-32.962727,151.6039263,Train
857,Teralba,NSW,"Railway St, Entrance through Stairs",-32.96216248,151.6036419,Train
858,The Star LR,NSW,"Pirrama Rd, Entrance through Path",-33.8672709,151.1957096,Train
859,Thirroul,NSW,"Station St, Entrance through Stairs",-34.31786015,150.9193757,Train
860,Thirroul,NSW,"Station St, Entrance through Lift",-34.31799787,150.9192528,Train
861,Thirroul,NSW,"Railway Pde, Entrance through Path",-34.31788392,150.918865,Train
862,Thirroul,NSW,"Railway Pde, Entrance through Stairs",-34.31795869,150.9188517,Train
863,Thornleigh,NSW,"Railway Pde, Entrance through Path",-33.73207901,151.0783738,Train
864,Thornleigh,NSW,"Railway Pde, Entrance through Stairs",-33.73211866,151.0783327,Train
865,Thornleigh,NSW,"The Esplanade , Entrance through Stairs",-33.73180916,151.0781183,Train
866,Thornton,NSW,"Karuah  St, Entrance through Stairs",-32.78357334,151.6399935,Train
867,Thornton,NSW,"Karuah  St, Entrance through Lift",-32.78356119,151.6399551,Train
868,Toongabbie,NSW,"Wentworth Ave, Entrance through Ramp",-33.78699939,150.9516071,Train
869,Toongabbie,NSW,"Portice Pde, Entrance through Ramp",-33.78714281,150.9511669,Train
870,Town Hall,NSW,"George St, Entrance through Stairs",-33.87317129,151.2071252,Train
871,Town Hall,NSW,"George St, Entrance through Stairs",-33.87357692,151.2070647,Train
872,Town Hall,NSW,"George St, Entrance through Lift",-33.87389408,151.2070208,Train
873,Town Hall,NSW,"George St, Entrance through Stairs",-33.87394872,151.2070088,Train
874,Town Hall,NSW,"George St, Entrance through Stairs",-33.87324335,151.2067182,Train
875,Town Hall,NSW,"George St, Entrance through Stairs",-33.87300204,151.2066961,Train
876,Town Hall,NSW,"George St, Entrance through Stairs",-33.87416617,151.2066678,Train
877,Town Hall,NSW,"George St, Entrance through Stairs",-33.87370422,151.206619,Train
878,Town Hall,NSW,"Kent St, Entrance through Path",-33.87346213,151.2056759,Train
879,Towradgi,NSW,"Towradgi Rd, Entrance through Ramp",-34.38408404,150.9016675,Train
880,Towradgi,NSW,"Towradgi Rd, Entrance through Ramp",-34.38412652,150.9013586,Train
881,Tuggerah,NSW,"Bryant Dr, Entrance through Ramp",-33.3077456,151.4204201,Train
882,Tuggerah,NSW,"Bryant Dr, Entrance through Stairs",-33.3077456,151.4204201,Train
883,Tuggerah,NSW,"Pacific Hwy, Entrance through Ramp",-33.30747496,151.4200755,Train
884,Tuggerah,NSW,"Pacific Hwy, Entrance through Stairs",-33.30767799,151.4200382,Train
885,Turramurra,NSW,"Rohini St, Entrance through Path",-33.73258953,151.1290978,Train
886,Turramurra,NSW,"William St, Entrance through Path",-33.73287787,151.128659,Train
887,Turrella,NSW,"Reede St, Entrance through Stairs",-33.92977422,151.1404283,Train
888,Unanderra,NSW,"Berkeley Rd, Entrance through Stairs",-34.45512841,150.8460834,Train
889,Unanderra,NSW,"Berkeley Rd, Entrance through Stairs",-34.45480327,150.8454954,Train
890,Valley Heights,NSW,"Great Western Hwy, Entrance through Stairs",-33.70388256,150.5840807,Train
891,Valley Heights,NSW,"Great Western Hwy, Entrance through Ramp",-33.70385585,150.5840194,Train
892,Valley Heights,NSW,"Great Western Hwy, Entrance through Stairs",-33.70414867,150.5836892,Train
893,Victoria Street,NSW,"Waller St, Entrance through Stairs",-32.75096544,151.5941378,Train
894,Victoria Street,NSW,"Victoria St, Entrance through Stairs",-32.7511242,151.5937962,Train
895,Villawood,NSW,"Villawood St, Entrance through Stairs",-33.88092102,150.9773626,Train
896,Villawood,NSW,"River Ave, Entrance through Stairs",-33.88074082,150.9773471,Train
897,Vineyard,NSW,"Bandon Rd, Entrance through Ramp",-33.65018802,150.851063,Train
898,Wahroonga,NSW,"Redleaf Ave, Entrance through Stairs",-33.71800187,151.1175185,Train
899,Waitara,NSW,"Alexandria Pde, Entrance through Path",-33.71028639,151.105246,Train
900,Waitara,NSW,"Waitara Ave, Entrance through Stairs",-33.71065655,151.1049153,Train
901,Wallarobba,NSW,"Wallarobba Brookfield Rd, Entrance through Ramp",-32.49615032,151.6956921,Train
902,Warabrook,NSW,"Eucalyptus  Cres, Entrance through Ramp",-32.88698384,151.7111872,Train
903,Warabrook,NSW,"Ring Rd, Entrance through Ramp",-32.88848678,151.709521,Train
904,Waratah,NSW,"Platt St, Entrance through Stairs",-32.90210317,151.731215,Train
905,Waratah,NSW,"Platt St, Entrance through Stairs",-32.902354,151.7310238,Train
906,Waratah Mills LR,NSW,"Davis St, Entrance through Path",-33.8989622,151.140003,Train
907,Waratah Mills LR,NSW,"Weston St, Entrance through Path",-33.8988126,151.1398647,Train
908,Warnervale,NSW,"Warnervale Rd, Entrance through Path",-33.2473843,151.4491366,Train
909,Warnervale,NSW,"Warnervale Rd, Entrance through Path",-33.24713278,151.4488456,Train
910,Warrawee,NSW,"Warrawee Ave, Entrance through Path",-33.72439373,151.1220398,Train
911,Warrawee,NSW,"Heydon Ave, Entrance through Path",-33.72454128,151.1217229,Train
912,Warrimoo,NSW,"Railway Pde, Entrance through Stairs",-33.72132609,150.6029511,Train
913,Warrimoo,NSW,"Great Western Hwy, Entrance through Stairs",-33.721589,150.6027819,Train
914,Warrimoo,NSW,"Great Western Hwy, Entrance through Ramp",-33.7215927,150.6027681,Train
915,Warrimoo,NSW,"Great Western Hwy, Entrance through Ramp",-33.72206858,150.602657,Train
916,Warrimoo,NSW,"Great Western Hwy, Entrance through Stairs",-33.72204408,150.6025654,Train
917,Warwick Farm,NSW,"Warwick St, Entrance through Stairs",-33.91318088,150.9353246,Train
918,Warwick Farm,NSW,"Warwick St, Entrance through Lift",-33.91340518,150.9352764,Train
919,Warwick Farm,NSW,"Remembrance Ave, Entrance through Lift",-33.91324659,150.9349959,Train
920,Warwick Farm,NSW,"Remembrance Ave, Entrance through Stairs",-33.91347354,150.9349611,Train
921,Waterfall,NSW,"Kooraban St, Entrance through Ramp",-34.13517267,150.994605,Train
922,Waverton,NSW,"Bay Rd, Entrance through Path",-33.83756728,151.1974683,Train
923,Waverton,NSW,"Bay Rd, Entrance through Path",-33.83761043,151.1973366,Train
924,Wentworth Falls,NSW,"Railway Pde, Entrance through Stairs",-33.70932977,150.3764898,Train
925,Wentworth Falls,NSW,"Station St, Entrance through Stairs",-33.70952535,150.3761198,Train
926,Wentworth Park LR,NSW,"Pyrmont Bridge Rd, Entrance through Path",-33.8742417,151.1940945,Train
927,Wentworth Park LR,NSW,"Wattle St, Entrance through Ramp",-33.87506758,151.1935385,Train
928,Wentworthville,NSW,"Wentworth Ave, Entrance through Stairs",-33.80686889,150.9725242,Train
929,Wentworthville,NSW,"The Kingsway , Entrance through Stairs",-33.80725292,150.972304,Train
930,Wentworthville,NSW,"Wentworth Ave, Entrance through Ramp",-33.80667668,150.971932,Train
931,Wentworthville,NSW,"The Kingsway , Entrance through Ramp",-33.80706875,150.9718275,Train
932,Werrington,NSW,"Victoria Lane, Entrance through Stairs",-33.7590496,150.7575668,Train
933,Werrington,NSW,"Railway St, Entrance through Stairs",-33.75924963,150.7575314,Train
934,Werrington,NSW,"Victoria Lane, Entrance through Lift",-33.75903757,150.7574454,Train
935,Werrington,NSW,"Railway St, Entrance through Lift",-33.75920751,150.7574014,Train
936,West Ryde,NSW,"Railway Pde, Entrance through Stairs",-33.80746637,151.0905793,Train
937,West Ryde,NSW,"Railway Pde, Entrance through Lift",-33.80747159,151.0904036,Train
938,West Ryde,NSW,"West Pde, Entrance through Ramp",-33.80687546,151.0901576,Train
939,West Ryde,NSW,"West Pde, Entrance through Ramp",-33.80704425,151.0900831,Train
940,West Ryde,NSW,"West Pde, Entrance through Stairs",-33.8074677,151.0899608,Train
941,Westmead,NSW,"Railway Pde, Entrance through Stairs",-33.80836116,150.9881873,Train
942,Westmead,NSW,"Alexandria Ave, Entrance through Stairs",-33.80870858,150.9878707,Train
943,Westmead,NSW,"Railway Pde, Entrance through Ramp",-33.80819002,150.9877158,Train
944,Westmead,NSW,"Alexandria Ave, Entrance through Ramp",-33.80864182,150.9876577,Train
945,Wiley Park,NSW,"King Georges  Rd, Entrance through Ramp",-33.92278182,151.0680626,Train
946,Wiley Park,NSW,"King Georges  Rd, Entrance through Ramp",-33.92270486,151.0680185,Train
947,Windsor,NSW,"George St, Entrance through Path",-33.61362381,150.8111058,Train
948,Windsor,NSW,"Cox St, Entrance through Path",-33.61292723,150.8090296,Train
949,Wingello,NSW,"Railway Pde, Entrance through Path",-34.69233579,150.1583818,Train
950,Wingello,NSW,"Sydney St, Entrance through Path",-34.69201661,150.1582058,Train
951,Wirragula,NSW,"Dungog Rd, Entrance through Ramp",-32.46292679,151.7424687,Train
952,Wolli,NSW,"Brodie Spark Dr, Entrance through Stairs",-33.92867126,151.1544432,Train
953,Wolli,NSW,"Brodie Spark Dr, Entrance through Lift",-33.92868435,151.1543587,Train
954,Wolli,NSW,"Discovery Point Pl, Entrance through Lift",-33.92884985,151.1538917,Train
955,Wolli,NSW,"Discovery Point Pl, Entrance through Stairs",-33.92882963,151.153842,Train
956,Wollongong,NSW,"Crown St, Entrance through Path",-34.42582725,150.8886385,Train
957,Wollongong,NSW,"Station St, Entrance through Stairs",-34.42673344,150.8885596,Train
958,Wollongong,NSW,"Station St, Entrance through Path",-34.42698795,150.8884363,Train
959,Wollongong,NSW,"Crown St, Entrance through Lift",-34.42645671,150.8884344,Train
960,Wollongong,NSW,"Crown St, Entrance through Lift",-34.42642506,150.8882201,Train
961,Wollongong,NSW,"Crown St, Entrance through Path",-34.42587253,150.8882123,Train
962,Wollongong,NSW,"Railway Staiton Sq, Entrance through Path",-34.42720865,150.8879475,Train
963,Wollongong,NSW,"Railway Staiton Sq, Entrance through Ramp",-34.42679193,150.8878175,Train
964,Wollstonecraft,NSW,"Milner Cres, Entrance through Path",-33.8315907,151.1925953,Train
965,Wollstonecraft,NSW,"Shirley Rd, Entrance through Ramp",-33.83245952,151.1921823,Train
966,Wollstonecraft,NSW,"Shirley Rd, Entrance through Path",-33.8326745,151.1917926,Train
967,Wollstonecraft,NSW,"Milray Ave, Entrance through Path",-33.83146743,151.1915732,Train
968,Wombarra,NSW,"Morrison Ave, Entrance through Stairs",-34.27545316,150.9536753,Train
969,Wombarra,NSW,"Morrison Ave, Entrance through Stairs",-34.27530416,150.9535083,Train
970,Wondabyne,NSW,"Wondabyne Wharf , Entrance through Ramp",-33.49202131,151.2571482,Train
971,Woodford,NSW,"Railway Pde, Entrance through Stairs",-33.7357511,150.4821963,Train
972,Woodford,NSW,"Great Western Hwy, Entrance through Ramp",-33.73546893,150.4818417,Train
973,Woodford,NSW,"Great Western Hwy, Entrance through Ramp",-33.73526715,150.4808855,Train
974,Woolooware,NSW,"Swan St N, Entrance through Stairs",-34.04741225,151.1437622,Train
975,Woolooware,NSW,"Swan St N, Entrance through Lift",-34.04744884,151.1437013,Train
976,Woolooware,NSW,"Swan St, Entrance through Stairs",-34.04769831,151.1436487,Train
977,Woolooware,NSW,"Swan St, Entrance through Lift",-34.04765603,151.1435849,Train
978,Woonona,NSW,"Park Rd, Entrance through Ramp",-34.34939351,150.9153897,Train
979,Woonona,NSW,"Railway Pde, Entrance through Stairs",-34.34956158,150.91536,Train
980,Woonona,NSW,"Park Rd, Entrance through Ramp",-34.34932926,150.9151104,Train
981,Woy Woy,NSW,"Blackwall Rd, Entrance through Path",-33.48597397,151.324352,Train
982,Woy Woy,NSW,"Railway St, Entrance through Ramp",-33.48527377,151.3237255,Train
983,Woy Woy,NSW,"Railway St, Entrance through Lift",-33.48585711,151.3233847,Train
984,Woy Woy,NSW,"Railway St, Entrance through Stairs",-33.48597825,151.3232156,Train
985,Wyee,NSW,"Wyee Rd, Entrance through Ramp",-33.17984054,151.48724,Train
986,Wyee,NSW,"Gorokan Rd, Entrance through Stairs",-33.180164,151.4868566,Train
987,Wynyard,NSW,"Carrington St, Entrance through Stairs",-33.86553906,151.2063145,Train
988,Wynyard,NSW,"Carrington St, Entrance through Stairs",-33.86583394,151.2062822,Train
989,Wynyard,NSW,"Carrington St, Entrance through Path",-33.86572268,151.206269,Train
990,Wynyard,NSW,"Carrington St, Entrance through Lift",-33.86570502,151.2061027,Train
991,Wynyard,NSW,"York St, Entrance through Stairs",-33.86566282,151.2059726,Train
992,Wynyard,NSW,"York St, Entrance through Stairs",-33.86575654,151.2059633,Train
993,Wynyard,NSW,"York St, Entrance through Path",-33.86560119,151.2055201,Train
994,Wynyard,NSW,"Jamison St, Entrance through Path",-33.86445369,151.2053161,Train
995,Wynyard,NSW,"Clarence St, Entrance through Lift",-33.86572968,151.2050799,Train
996,Wynyard,NSW,"Clarence St, Entrance through Path",-33.86564376,151.2050042,Train
997,Wynyard,NSW,"Clarence St, Entrance through Stairs",-33.86562889,151.2048,Train
998,Wynyard,NSW,"Napoleon St, Entrance through Path",-33.86524696,151.20397,Train
999,Wynyard,NSW,"Napoleon St, Entrance through Lift",-33.86534132,151.203967,Train
1000,Wyong,NSW,"Howarth St, Entrance through Stairs",-33.28508373,151.4255992,Train
1001,Wyong,NSW,"Howarth St, Entrance through Lift",-33.2853325,151.4255494,Train
1002,Wyong,NSW,"Pacific Hwy, Entrance through Lift",-33.28524935,151.4252208,Train
1003,Wyong,NSW,"Pacific Hwy, Entrance through Stairs",-33.2853225,151.4251587,Train
1004,Yagoona,NSW,"Hume Hwy, Entrance through Path",-33.90733106,151.0246767,Train
1005,Yennora,NSW,"Railway St, Entrance through Stairs",-33.86488282,150.97104,Train
1006,Yennora,NSW,"Nelson Rd, Entrance through Stairs",-33.86462082,150.9709456,Train
1007,Yennora,NSW,"Railway St, Entrance through Stairs",-33.86498836,150.9708084,Train
1008,Yennora,NSW,"Railway St, Entrance through Ramp",-33.86502912,150.9707162,Train
1009,Yerrinbool,NSW,"Old Hume Hwy, Entrance through Path",-34.37159251,150.5434481,Train
1010,Zig Zag,NSW,"Bells Rd, Entrance through Stairs",-33.47184198,150.2021194,Train
