District_Id,State_code,Suburb,Address,Lattitude,Longitude
6135,VIC,Bahgallah,"Victoria, Melbourne, Postcode-3312",-37.6391,141.365747
6136,VIC,Brimboal,"Victoria, Melbourne, Postcode-3312",-37.404872,141.424838
6137,VIC,Carapook,"Victoria, Melbourne, Postcode-3312",-37.551741,141.541128
6138,VIC,Chetwynd,"Victoria, Melbourne, Postcode-3312",-37.27944,141.417184
6139,VIC,Dergholm,"Victoria, Melbourne, Postcode-3312",-37.370335,141.215072
6140,VIC,Dorodong,"Victoria, Melbourne, Postcode-3312",-37.345174,141.031936
6141,VIC,Dunrobin,"Victoria, Melbourne, Postcode-3312",-37.532697,141.382928
6142,VIC,Henty,"Victoria, Melbourne, Postcode-3312",-37.660292,141.51291
6143,VIC,Killara,"Victoria, Melbourne, Postcode-3312",-37.757082,141.407391
6144,VIC,Lake Mundi,"Victoria, Melbourne, Postcode-3312",-37.563526,141.059286
6145,VIC,Lindsay,"Victoria, Melbourne, Postcode-3312",-37.602358,141.067756
6146,VIC,Nangeela,"Victoria, Melbourne, Postcode-3312",-37.486133,141.361871
6147,VIC,Poolaijelo,"Victoria, Melbourne, Postcode-3312",-37.212636,141.100756
6148,VIC,Powers Creek,"Victoria, Melbourne, Postcode-3312",-37.196196,141.292351
6149,VIC,Sandford,"Victoria, Melbourne, Postcode-3312",-37.610974,141.44304
6150,VIC,Strathdownie,"Victoria, Melbourne, Postcode-3312",-37.727419,141.14483
6151,VIC,Wando Bridge,"Victoria, Melbourne, Postcode-3312",-37.442491,141.423158
6152,VIC,Wando Vale,"Victoria, Melbourne, Postcode-3312",-37.517954,141.448106
6153,VIC,Warrock,"Victoria, Melbourne, Postcode-3312",-37.430567,141.290496
6154,VIC,Bulart,"Victoria, Melbourne, Postcode-3314",-37.586718,141.935665
6155,VIC,Cavendish,"Victoria, Melbourne, Postcode-3314",-37.526205,142.039943
6156,VIC,Glenisla,"Victoria, Melbourne, Postcode-3314",-37.243087,142.194121
6157,VIC,Grampians,"Victoria, Melbourne, Postcode-3314",-37.316714,142.484076
6158,VIC,Mooralla,"Victoria, Melbourne, Postcode-3314",-37.398976,142.099717
6159,VIC,Woohlpooer,"Victoria, Melbourne, Postcode-3314",-37.371558,142.160996
6160,VIC,Brit Brit,"Victoria, Melbourne, Postcode-3315",-37.441278,141.758617
6161,VIC,Clover Flat,"Victoria, Melbourne, Postcode-3315",-37.599933,141.558767
6162,VIC,Coleraine,"Victoria, Melbourne, Postcode-3315",-37.598268,141.691125
6163,VIC,Coojar,"Victoria, Melbourne, Postcode-3315",-37.348173,141.685584
6164,VIC,Culla,"Victoria, Melbourne, Postcode-3315",-37.268488,141.648637
6165,VIC,Gringegalgona,"Victoria, Melbourne, Postcode-3315",-37.415905,141.808405
6166,VIC,Gritjurk,"Victoria, Melbourne, Postcode-3315",-37.542228,141.78656
6167,VIC,Hilgay,"Victoria, Melbourne, Postcode-3315",-37.620925,141.628411
6168,VIC,Konongwootong,"Victoria, Melbourne, Postcode-3315",-37.531865,141.681426
6169,VIC,Melville Forest,"Victoria, Melbourne, Postcode-3315",-37.513021,141.826377
6170,VIC,Muntham,"Victoria, Melbourne, Postcode-3315",-37.560588,141.575279
6171,VIC,Nareen,"Victoria, Melbourne, Postcode-3315",-37.371173,141.565849
6172,VIC,Paschendale,"Victoria, Melbourne, Postcode-3315",-37.659196,141.594212
6173,VIC,Tahara Bridge,"Victoria, Melbourne, Postcode-3315",-37.6881,141.648325
6174,VIC,Tarrayoukyan,"Victoria, Melbourne, Postcode-3315",-37.327118,141.570754
6175,VIC,Tarrenlea,"Victoria, Melbourne, Postcode-3315",-37.676203,141.741339
6176,VIC,Wootong Vale,"Victoria, Melbourne, Postcode-3315",-37.531576,141.715919
6177,VIC,Harrow,"Victoria, Melbourne, Postcode-3317",-37.119835,141.600473
6178,VIC,Charam,"Victoria, Melbourne, Postcode-3318",-36.986424,141.510896
6179,VIC,Connewirricoo,"Victoria, Melbourne, Postcode-3318",-37.191654,141.45156
6180,VIC,Edenhope,"Victoria, Melbourne, Postcode-3318",-37.036143,141.296235
6181,VIC,Kadnook,"Victoria, Melbourne, Postcode-3318",-37.14572,141.385313
6182,VIC,Langkoop,"Victoria, Melbourne, Postcode-3318",-37.091858,141.062048
6183,VIC,Patyah,"Victoria, Melbourne, Postcode-3318",-36.896736,141.249539
6184,VIC,Ullswater,"Victoria, Melbourne, Postcode-3318",-36.928902,141.395927
6185,VIC,Apsley,"Victoria, Melbourne, Postcode-3319",-36.967557,141.080748
6186,VIC,Benayeo,"Victoria, Melbourne, Postcode-3319",-36.843195,141.045845
6187,VIC,Bringalbert,"Victoria, Melbourne, Postcode-3319",-36.843902,141.155059
6188,VIC,Hesse,"Victoria, Melbourne, Postcode-3321",-38.111995,143.855664
6189,VIC,Inverleigh,"Victoria, Melbourne, Postcode-3321",-38.100967,144.058343
6190,VIC,Wingeel,"Victoria, Melbourne, Postcode-3321",-38.06397,143.857655
6191,VIC,Cressy,"Victoria, Melbourne, Postcode-3322",-38.028752,143.643643
6192,VIC,Berrybank,"Victoria, Geelong, Postcode-3323",-37.991587,143.486027
6193,VIC,Duverney,"Victoria, Geelong, Postcode-3323",-38.014259,143.570355
6194,VIC,Foxhow,"Victoria, Geelong, Postcode-3323",-38.048885,143.461877
6195,VIC,Lismore,"Victoria, Melbourne, Postcode-3324",-37.953552,143.34368
6196,VIC,Mingay,"Victoria, Melbourne, Postcode-3324",-37.853522,143.320127
6197,VIC,Mount Bute,"Victoria, Melbourne, Postcode-3324",-37.879341,143.451114
6198,VIC,Derrinallum,"Victoria, Melbourne, Postcode-3325",-37.948485,143.219987
6199,VIC,Larralea,"Victoria, Melbourne, Postcode-3325",-38.021889,143.239049
6200,VIC,Vite Vite,"Victoria, Melbourne, Postcode-3325",-37.816618,143.157936
6201,VIC,Vite Vite North,"Victoria, Melbourne, Postcode-3325",-37.792923,143.208666
6202,VIC,Teesdale,"Victoria, Melbourne, Postcode-3328",-38.039758,144.048285
6203,VIC,Barunah Park,"Victoria, Melbourne, Postcode-3329",-38.02107,143.856658
6204,VIC,Shelford,"Victoria, Melbourne, Postcode-3329",-38.013703,143.976087
6205,VIC,Rokewood,"Victoria, Melbourne, Postcode-3330",-37.844281,143.677351
6206,VIC,Bannockburn,"Victoria, Melbourne, Postcode-3331",-38.046528,144.171067
6207,VIC,Gheringhap,"Victoria, Melbourne, Postcode-3331",-38.07663,144.233865
6208,VIC,Maude,"Victoria, Melbourne, Postcode-3331",-37.947695,144.168659
6209,VIC,Russells Bridge,"Victoria, Melbourne, Postcode-3331",-38.016611,144.181789
6210,VIC,She Oaks,"Victoria, Melbourne, Postcode-3331",-37.899687,144.133464
6211,VIC,Steiglitz,"Victoria, Melbourne, Postcode-3331",-37.905086,144.187068
6212,VIC,Sutherlands Creek,"Victoria, Melbourne, Postcode-3331",-38.003845,144.217941
6213,VIC,Lethbridge,"Victoria, Geelong, Postcode-3332",-37.962809,144.139178
6214,VIC,Bamganie,"Victoria, Melbourne, Postcode-3333",-37.924962,144.025575
6215,VIC,Meredith,"Victoria, Melbourne, Postcode-3333",-37.845715,144.076801
6216,VIC,Bungal,"Victoria, Melbourne, Postcode-3334",-37.710436,144.094545
6217,VIC,Cargerie,"Victoria, Melbourne, Postcode-3334",-37.804935,143.980293
6218,VIC,Elaine,"Victoria, Melbourne, Postcode-3334",-37.77736,144.028618
6219,VIC,Mount Doran,"Victoria, Melbourne, Postcode-3334",-37.72122,144.050734
6220,VIC,Plumpton,"Victoria, Melbourne, Postcode-3335",-37.68584,144.685449
6221,VIC,Rockbank,"Victoria, Melbourne, Postcode-3335",-37.729119,144.650778
6222,VIC,Kurunjang,"Victoria, Melbourne, Postcode-3337",-37.675127,144.58855
6223,VIC,Melton,"Victoria, Melbourne, Postcode-3337",-37.683206,144.58315
6224,VIC,Melton West,"Victoria, Melbourne, Postcode-3337",-37.684849,144.560691
6225,VIC,Toolern Vale,"Victoria, Melbourne, Postcode-3337",-37.605843,144.589792
6226,VIC,Brookfield,"Victoria, Melbourne, Postcode-3338",-37.701172,144.540792
6227,VIC,Exford,"Victoria, Melbourne, Postcode-3338",-37.729899,144.548212
6228,VIC,Eynesbury,"Victoria, Melbourne, Postcode-3338",-37.790039,144.56627
6229,VIC,Melton South,"Victoria, Melbourne, Postcode-3338",-37.704323,144.574818
6230,VIC,Bacchus Marsh,"Victoria, Melbourne, Postcode-3340",-37.675855,144.437663
6231,VIC,Balliang,"Victoria, Melbourne, Postcode-3340",-37.882062,144.378684
6232,VIC,Balliang East,"Victoria, Melbourne, Postcode-3340",-37.786546,144.46028
6233,VIC,Coimadai,"Victoria, Melbourne, Postcode-3340",-37.586714,144.458987
6234,VIC,Darley,"Victoria, Melbourne, Postcode-3340",-37.660314,144.441634
6235,VIC,Glenmore,"Victoria, Melbourne, Postcode-3340",-37.713491,144.321688
6236,VIC,Hopetoun Park,"Victoria, Melbourne, Postcode-3340",-37.696301,144.49671
6237,VIC,Long Forest,"Victoria, Melbourne, Postcode-3340",-37.648056,144.505
6238,VIC,Maddingley,"Victoria, Melbourne, Postcode-3340",-37.680437,144.421974
6239,VIC,Merrimu,"Victoria, Melbourne, Postcode-3340",-37.619416,144.50635
6240,VIC,Parwan,"Victoria, Melbourne, Postcode-3340",-37.705964,144.462452
6241,VIC,Rowsley,"Victoria, Melbourne, Postcode-3340",-37.723941,144.375232
6242,VIC,Dales Creek,"Victoria, Melbourne, Postcode-3341",-37.519237,144.309955
6243,VIC,Greendale,"Victoria, Melbourne, Postcode-3341",-37.563196,144.305245
6244,VIC,Korobeit,"Victoria, Melbourne, Postcode-3341",-37.576312,144.34186
6245,VIC,Myrniong,"Victoria, Melbourne, Postcode-3341",-37.607752,144.318527
6246,VIC,Pentland Hills,"Victoria, Melbourne, Postcode-3341",-37.643624,144.365696
6247,VIC,Ballan,"Victoria, Melbourne, Postcode-3342",-37.60016,144.225458
6248,VIC,Beremboke,"Victoria, Melbourne, Postcode-3342",-37.770748,144.217417
6249,VIC,Blakeville,"Victoria, Melbourne, Postcode-3342",-37.502683,144.203178
6250,VIC,Bunding,"Victoria, Melbourne, Postcode-3342",-37.557953,144.190143
6251,VIC,Colbrook,"Victoria, Melbourne, Postcode-3342",-37.53094,144.224945
6252,VIC,Durdidwarrah,"Victoria, Melbourne, Postcode-3342",-37.812989,144.194393
6253,VIC,Fiskville,"Victoria, Melbourne, Postcode-3342",-37.677991,144.227291
6254,VIC,Ingliston,"Victoria, Melbourne, Postcode-3342",-37.64379,144.289282
6255,VIC,Mount Wallace,"Victoria, Melbourne, Postcode-3342",-37.734514,144.217919
6256,VIC,Gordon,"Victoria, Melbourne, Postcode-3345",-37.594546,144.099862
6257,VIC,Alfredton,"Victoria, Ballarat, Postcode-3350",-37.556958,143.817225
6258,VIC,Bakery Hill,"Victoria, Ballarat, Postcode-3350",-37.568592,143.864099
6259,VIC,Ballarat,"Victoria, Ballarat, Postcode-3350",-37.563318,143.863715
6260,VIC,Ballarat Central,"Victoria, Ballarat, Postcode-3350",-37.563039,143.855405
6261,VIC,Ballarat East,"Victoria, Ballarat, Postcode-3350",-37.565618,143.886657
6262,VIC,Ballarat North,"Victoria, Ballarat, Postcode-3350",-37.536899,143.862448
6263,VIC,Ballarat West,"Victoria, Ballarat, Postcode-3350",-37.563608,143.862054
6264,VIC,Black Hill,"Victoria, Ballarat, Postcode-3350",-37.546532,143.875848
6265,VIC,Brown Hill,"Victoria, Ballarat, Postcode-3350",-37.552458,143.902041
6266,VIC,Canadian,"Victoria, Ballarat, Postcode-3350",-37.584072,143.883055
6267,VIC,Eureka,"Victoria, Ballarat, Postcode-3350",-37.574981,143.868893
6268,VIC,Golden Point,"Victoria, Ballarat, Postcode-3350",-37.57075,143.864955
6269,VIC,Invermay Park,"Victoria, Ballarat, Postcode-3350",-37.528996,143.862585
6270,VIC,Lake Wendouree,"Victoria, Ballarat, Postcode-3350",-37.549965,143.849441
6271,VIC,Mount Clear,"Victoria, Ballarat, Postcode-3350",-37.603114,143.868659
6272,VIC,Mount Helen,"Victoria, Ballarat, Postcode-3350",-37.628466,143.880285
6273,VIC,Mount Pleasant,"Victoria, Ballarat, Postcode-3350",-37.581598,143.852739
6274,VIC,Nerrina,"Victoria, Ballarat, Postcode-3350",-37.53748,143.890253
6275,VIC,Newington,"Victoria, Ballarat, Postcode-3350",-37.567867,143.793037
6276,VIC,Redan,"Victoria, Ballarat, Postcode-3350",-37.572707,143.839859
6277,VIC,Soldiers Hill,"Victoria, Ballarat, Postcode-3350",-37.551158,143.859744
6278,VIC,Sovereign Hill,"Victoria, Ballarat, Postcode-3350",-37.579026,143.864748
6279,VIC,Berringa,"Victoria, Melbourne, Postcode-3351",-37.770766,143.683679
6280,VIC,Bo Peep,"Victoria, Melbourne, Postcode-3351",-37.527396,143.678614
6281,VIC,Cape Clear,"Victoria, Melbourne, Postcode-3351",-37.786818,143.612778
6282,VIC,Carngham,"Victoria, Melbourne, Postcode-3351",-37.576056,143.578864
6283,VIC,Chepstowe,"Victoria, Melbourne, Postcode-3351",-37.584632,143.516571
6284,VIC,Haddon,"Victoria, Melbourne, Postcode-3351",-37.592314,143.719153
6285,VIC,Happy Valley,"Victoria, Melbourne, Postcode-3351",-37.719294,143.609858
6286,VIC,Hillcrest,"Victoria, Melbourne, Postcode-3351",-37.619088,143.637236
6287,VIC,Illabarook,"Victoria, Melbourne, Postcode-3351",-37.826653,143.645921
6288,VIC,Lake Bolac,"Victoria, Melbourne, Postcode-3351",-37.712432,142.839797
6289,VIC,Mininera,"Victoria, Melbourne, Postcode-3351",-37.604862,142.959773
6290,VIC,Mount Emu,"Victoria, Melbourne, Postcode-3351",-37.596868,143.416319
6291,VIC,Nerrin Nerrin,"Victoria, Melbourne, Postcode-3351",-37.770863,143.017363
6292,VIC,Newtown,"Victoria, Melbourne, Postcode-3351",-37.70637,143.664088
6293,VIC,Nintingbool,"Victoria, Melbourne, Postcode-3351",-37.642384,143.709581
6294,VIC,Piggoreet,"Victoria, Melbourne, Postcode-3351",-37.728419,143.644442
6295,VIC,Pitfield,"Victoria, Melbourne, Postcode-3351",-37.811603,143.577695
6296,VIC,Rokewood Junction,"Victoria, Melbourne, Postcode-3351",-37.844281,143.677351
6297,VIC,Ross Creek,"Victoria, Melbourne, Postcode-3351",-37.628507,143.767332
6298,VIC,Scarsdale,"Victoria, Melbourne, Postcode-3351",-37.668421,143.654685
6299,VIC,Smythes Creek,"Victoria, Melbourne, Postcode-3351",-37.596827,143.768269
6300,VIC,Smythesdale,"Victoria, Melbourne, Postcode-3351",-37.646169,143.683223
6301,VIC,Snake Valley,"Victoria, Melbourne, Postcode-3351",-37.612093,143.584543
6302,VIC,Springdallah,"Victoria, Melbourne, Postcode-3351",-37.746273,143.631404
6303,VIC,Staffordshire Reef,"Victoria, Melbourne, Postcode-3351",-37.752956,143.700798
6304,VIC,Streatham,"Victoria, Melbourne, Postcode-3351",-37.679137,143.058258
6305,VIC,Wallinduc,"Victoria, Melbourne, Postcode-3351",-37.879636,143.509572
6306,VIC,Westmere,"Victoria, Melbourne, Postcode-3351",-37.692668,142.999465
6307,VIC,Addington,"Victoria, Ballarat, Postcode-3352",-37.384464,143.672506
6308,VIC,Barkstead,"Victoria, Ballarat, Postcode-3352",-37.462409,144.085601
6309,VIC,Blowhard,"Victoria, Ballarat, Postcode-3352",-37.429268,143.788393
6310,VIC,Bolwarrah,"Victoria, Ballarat, Postcode-3352",-37.513611,144.095063
6311,VIC,Brewster,"Victoria, Ballarat, Postcode-3352",-37.48494,143.527883
6312,VIC,Bullarook,"Victoria, Ballarat, Postcode-3352",-37.50866,144.004654
6313,VIC,Bungaree,"Victoria, Ballarat, Postcode-3352",-37.558902,143.99726
6314,VIC,Bunkers Hill,"Victoria, Ballarat, Postcode-3352",-37.576871,143.745113
6315,VIC,Burrumbeet,"Victoria, Ballarat, Postcode-3352",-37.473098,143.656645
6316,VIC,Cambrian Hill,"Victoria, Ballarat, Postcode-3352",-37.62525,143.832618
6317,VIC,Cardigan,"Victoria, Ballarat, Postcode-3352",-37.526537,143.747739
6318,VIC,Cardigan Village,"Victoria, Ballarat, Postcode-3352",-37.524031,143.741734
6319,VIC,Chapel Flat,"Victoria, Ballarat, Postcode-3352",-37.478761,143.897125
6320,VIC,Clarendon,"Victoria, Ballarat, Postcode-3352",-37.690352,143.977725
6321,VIC,Claretown,"Victoria, Ballarat, Postcode-3352",-37.515415,144.032034
6322,VIC,Clarkes Hill,"Victoria, Ballarat, Postcode-3352",-37.495739,143.973782
6323,VIC,Corindhap,"Victoria, Ballarat, Postcode-3352",-37.871921,143.749854
6324,VIC,Dereel,"Victoria, Ballarat, Postcode-3352",-37.813488,143.749864
6325,VIC,Dunnstown,"Victoria, Ballarat, Postcode-3352",-37.590632,143.977119
6326,VIC,Durham Lead,"Victoria, Ballarat, Postcode-3352",-37.697654,143.87785
6327,VIC,Enfield,"Victoria, Ballarat, Postcode-3352",-37.745523,143.773881
6328,VIC,Ercildoune,"Victoria, Ballarat, Postcode-3352",-37.43581,143.61408
6329,VIC,Garibaldi,"Victoria, Ballarat, Postcode-3352",-37.726329,143.871154
6330,VIC,Glen Park,"Victoria, Ballarat, Postcode-3352",-37.518068,143.908716
6331,VIC,Glenbrae,"Victoria, Ballarat, Postcode-3352",-37.350376,143.568829
6332,VIC,Gong Gong,"Victoria, Ballarat, Postcode-3352",-37.550811,143.932208
6333,VIC,Grenville,"Victoria, Ballarat, Postcode-3352",-37.743019,143.840855
6334,VIC,Invermay,"Victoria, Ballarat, Postcode-3352",-37.520241,143.897158
6335,VIC,Lal Lal,"Victoria, Ballarat, Postcode-3352",-37.692331,144.040895
6336,VIC,Lamplough,"Victoria, Ballarat, Postcode-3352",-37.136644,143.50799
6337,VIC,Langi Kal Kal,"Victoria, Ballarat, Postcode-3352",-37.400516,143.505961
6338,VIC,Learmonth,"Victoria, Ballarat, Postcode-3352",-37.420343,143.713222
6339,VIC,Leigh Creek,"Victoria, Ballarat, Postcode-3352",-37.559567,143.952925
6340,VIC,Lexton,"Victoria, Ballarat, Postcode-3352",-37.275704,143.513453
6341,VIC,Magpie,"Victoria, Ballarat, Postcode-3352",-37.617962,143.847038
6342,VIC,Millbrook,"Victoria, Ballarat, Postcode-3352",-37.590237,144.056383
6343,VIC,Miners Rest,"Victoria, Ballarat, Postcode-3352",-37.484449,143.802353
6344,VIC,Mitchell Park,"Victoria, Ballarat, Postcode-3352",-37.509085,143.784073
6345,VIC,Mollongghip,"Victoria, Ballarat, Postcode-3352",-37.47511,144.038392
6346,VIC,Mount Bolton,"Victoria, Ballarat, Postcode-3352",-37.358834,143.684003
6347,VIC,Mount Egerton,"Victoria, Ballarat, Postcode-3352",-37.630149,144.105564
6348,VIC,Mount Mercer,"Victoria, Ballarat, Postcode-3352",-37.80564,143.9091
6349,VIC,Mount Mitchell,"Victoria, Ballarat, Postcode-3352",-37.297903,143.600948
6350,VIC,Mount Rowan,"Victoria, Ballarat, Postcode-3352",-37.505408,143.845131
6351,VIC,Napoleons,"Victoria, Ballarat, Postcode-3352",-37.67641,143.829065
6352,VIC,Navigators,"Victoria, Ballarat, Postcode-3352",-37.624897,143.950671
6353,VIC,Pootilla,"Victoria, Ballarat, Postcode-3352",-37.523658,143.966627
6354,VIC,Scotsburn,"Victoria, Ballarat, Postcode-3352",-37.670099,143.93046
6355,VIC,Springbank,"Victoria, Ballarat, Postcode-3352",-37.534236,144.073588
6356,VIC,Sulky,"Victoria, Ballarat, Postcode-3352",-37.464987,143.836332
6357,VIC,Wallace,"Victoria, Ballarat, Postcode-3352",-37.555477,144.047668
6358,VIC,Warrenheip,"Victoria, Ballarat, Postcode-3352",-37.574854,143.92573
6359,VIC,Wattle Flat,"Victoria, Ballarat, Postcode-3352",-37.457993,143.942747
6360,VIC,Waubra,"Victoria, Ballarat, Postcode-3352",-37.360061,143.640151
6361,VIC,Weatherboard,"Victoria, Ballarat, Postcode-3352",-37.445888,143.680675
6362,VIC,Werneth,"Victoria, Ballarat, Postcode-3352",-37.933474,143.616585
6363,VIC,Yendon,"Victoria, Ballarat, Postcode-3352",-37.633954,143.969478
6364,VIC,Ballarat,"Victoria, Ballarat, Postcode-3353",-37.7778,144.835743
6365,VIC,Bakery Hill,"Victoria, Ballarat, Postcode-3354",-37.560917,143.867158
6366,VIC,Lake Gardens,"Victoria, Melbourne, Postcode-3355",-37.545723,143.820973
6367,VIC,Mitchell Park,"Victoria, Melbourne, Postcode-3355",-37.509085,143.784073
6368,VIC,Wendouree,"Victoria, Melbourne, Postcode-3355",-37.54022,143.831297
6369,VIC,Wendouree Village,"Victoria, Melbourne, Postcode-3355",-37.532908,143.824328
6370,VIC,Bonshaw,"Victoria, Melbourne, Postcode-3356",-37.591298,143.828273
6371,VIC,Delacombe,"Victoria, Melbourne, Postcode-3356",-37.58453,143.807662
6372,VIC,Sebastopol,"Victoria, Melbourne, Postcode-3356",-37.597592,143.841026
6373,VIC,Buninyong,"Victoria, Melbourne, Postcode-3357",-37.648547,143.918563
6374,VIC,Linton,"Victoria, Melbourne, Postcode-3360",-37.686374,143.562977
6375,VIC,Mannibadar,"Victoria, Melbourne, Postcode-3360",-37.752233,143.467636
6376,VIC,Pittong,"Victoria, Melbourne, Postcode-3360",-37.668732,143.475816
6377,VIC,Willowvale,"Victoria, Melbourne, Postcode-3360",-37.805729,143.45921
6378,VIC,Bradvale,"Victoria, Melbourne, Postcode-3361",-37.779772,143.407202
6379,VIC,Carranballac,"Victoria, Melbourne, Postcode-3361",-37.701093,143.218205
6380,VIC,Skipton,"Victoria, Melbourne, Postcode-3361",-37.685939,143.365063
6381,VIC,Creswick,"Victoria, Melbourne, Postcode-3363",-37.424838,143.894483
6382,VIC,Creswick North,"Victoria, Melbourne, Postcode-3363",-37.36548,143.877677
6383,VIC,Dean,"Victoria, Melbourne, Postcode-3363",-37.4645,143.991203
6384,VIC,Glendaruel,"Victoria, Melbourne, Postcode-3363",-37.347345,143.722525
6385,VIC,Langdons Hill,"Victoria, Melbourne, Postcode-3363",-37.413218,144.068068
6386,VIC,Mount Beckworth,"Victoria, Melbourne, Postcode-3363",-37.311869,143.688092
6387,VIC,Tourello,"Victoria, Melbourne, Postcode-3363",-37.356793,143.808277
6388,VIC,Allendale,"Victoria, Melbourne, Postcode-3364",-37.368711,143.938548
6389,VIC,Ascot,"Victoria, Melbourne, Postcode-3364",-37.40088,143.802511
6390,VIC,Bald Hills,"Victoria, Melbourne, Postcode-3364",-37.450713,143.839388
6391,VIC,Blampied,"Victoria, Melbourne, Postcode-3364",-37.360361,144.056095
6392,VIC,Broomfield,"Victoria, Melbourne, Postcode-3364",-37.387436,143.903734
6393,VIC,Cabbage Tree,"Victoria, Melbourne, Postcode-3364",-37.278159,143.890311
6394,VIC,Campbelltown,"Victoria, Melbourne, Postcode-3364",-37.203474,143.946436
6395,VIC,Coghills Creek,"Victoria, Melbourne, Postcode-3364",-37.383521,143.757838
6396,VIC,Glendonnell,"Victoria, Melbourne, Postcode-3364",-37.360699,143.844507
6397,VIC,Kingston,"Victoria, Melbourne, Postcode-3364",-37.372652,143.954309
6398,VIC,Kooroocheang,"Victoria, Melbourne, Postcode-3364",-37.285444,144.034028
6399,VIC,Lawrence,"Victoria, Melbourne, Postcode-3364",-37.313624,143.908197
6400,VIC,Mount Prospect,"Victoria, Melbourne, Postcode-3364",-37.40751,144.032913
6401,VIC,Newlyn,"Victoria, Melbourne, Postcode-3364",-37.417055,143.981438
6402,VIC,Newlyn North,"Victoria, Melbourne, Postcode-3364",-37.399016,143.995952
6403,VIC,Rocklyn,"Victoria, Melbourne, Postcode-3364",-37.430329,144.052859
6404,VIC,Smeaton,"Victoria, Melbourne, Postcode-3364",-37.312403,143.94954
6405,VIC,Smokeytown,"Victoria, Melbourne, Postcode-3364",-37.404302,143.925516
6406,VIC,Springmount,"Victoria, Melbourne, Postcode-3364",-37.414701,143.935411
6407,VIC,Strathlea,"Victoria, Melbourne, Postcode-3364",-37.139606,143.963403
6408,VIC,Werona,"Victoria, Melbourne, Postcode-3364",-37.243658,144.024726
6409,VIC,Clunes,"Victoria, Melbourne, Postcode-3370",-37.293942,143.787341
6410,VIC,Glengower,"Victoria, Melbourne, Postcode-3370",-37.226997,143.884943
6411,VIC,Mount Cameron,"Victoria, Melbourne, Postcode-3370",-37.209586,143.825148
6412,VIC,Ullina,"Victoria, Melbourne, Postcode-3370",-37.284441,143.890428
6413,VIC,Amherst,"Victoria, Melbourne, Postcode-3371",-37.146466,143.670166
6414,VIC,Burnbank,"Victoria, Melbourne, Postcode-3371",-37.227531,143.577744
6415,VIC,Caralulup,"Victoria, Melbourne, Postcode-3371",-37.205024,143.637709
6416,VIC,Dunach,"Victoria, Melbourne, Postcode-3371",-37.219423,143.729832
6417,VIC,Evansford,"Victoria, Melbourne, Postcode-3371",-37.258734,143.625242
6418,VIC,Lillicur,"Victoria, Melbourne, Postcode-3371",-37.165285,143.554504
6419,VIC,Mount Glasgow,"Victoria, Melbourne, Postcode-3371",-37.197694,143.739521
6420,VIC,Stony Creek,"Victoria, Melbourne, Postcode-3371",-37.225719,143.683737
6421,VIC,Talbot,"Victoria, Melbourne, Postcode-3371",-37.171463,143.698142
6422,VIC,Beaufort,"Victoria, Melbourne, Postcode-3373",-37.429812,143.383709
6423,VIC,Chute,"Victoria, Melbourne, Postcode-3373",-37.332405,143.387135
6424,VIC,Cross Roads,"Victoria, Melbourne, Postcode-3373",-37.546494,143.231404
6425,VIC,Lake Goldsmith,"Victoria, Melbourne, Postcode-3373",-37.554684,143.36684
6426,VIC,Lake Wongan,"Victoria, Melbourne, Postcode-3373",-37.594156,143.13746
6427,VIC,Main Lead,"Victoria, Melbourne, Postcode-3373",-37.392977,143.32985
6428,VIC,Mena Park,"Victoria, Melbourne, Postcode-3373",-37.521118,143.463104
6429,VIC,Nerring,"Victoria, Melbourne, Postcode-3373",-37.497474,143.446479
6430,VIC,Raglan,"Victoria, Melbourne, Postcode-3373",-37.351713,143.330232
6431,VIC,Shirley,"Victoria, Melbourne, Postcode-3373",-37.442898,143.213328
6432,VIC,Stockyard Hill,"Victoria, Melbourne, Postcode-3373",-37.53596,143.251325
6433,VIC,Stoneleigh,"Victoria, Melbourne, Postcode-3373",-37.585741,143.25939
6434,VIC,Trawalla,"Victoria, Melbourne, Postcode-3373",-37.436827,143.469053
6435,VIC,Waterloo,"Victoria, Melbourne, Postcode-3373",-37.372434,143.414495
6436,VIC,Ballyrogan,"Victoria, Melbourne, Postcode-3375",-37.427465,143.132372
6437,VIC,Bayindeen,"Victoria, Melbourne, Postcode-3375",-37.305549,143.163733
6438,VIC,Buangor,"Victoria, Melbourne, Postcode-3375",-37.366754,143.174831
6439,VIC,Middle Creek,"Victoria, Melbourne, Postcode-3375",-37.398313,143.23096
6440,VIC,Ararat,"Victoria, Melbourne, Postcode-3377",-37.284301,142.928227
6441,VIC,Armstrong,"Victoria, Melbourne, Postcode-3377",-37.210025,142.884986
6442,VIC,Cathcart,"Victoria, Melbourne, Postcode-3377",-37.304935,142.879648
6443,VIC,Crowlands,"Victoria, Melbourne, Postcode-3377",-37.149857,143.109353
6444,VIC,Denicull Creek,"Victoria, Melbourne, Postcode-3377",-37.349467,142.89664
6445,VIC,Dobie,"Victoria, Melbourne, Postcode-3377",-37.311758,143.021199
6446,VIC,Dunneworthy,"Victoria, Melbourne, Postcode-3377",-37.202282,143.041956
6447,VIC,Eversley,"Victoria, Melbourne, Postcode-3377",-37.189662,143.178787
6448,VIC,Great Western,"Victoria, Melbourne, Postcode-3377",-37.152658,142.855946
