School_Id,Suburb,State Code,Address,School_Information,Latitude,Longitude,ICSEA_Value,Student_number,,Postcode
2493,Martins Creek ,NSW,"Martins Creek Public School, Cook St, Postcode-2420","Primary School (Coed, Kinder to Year 6)",-32.565996,151.623453,,9,,2420
2494,Armidale ,NSW,"Martins Gully Public School, Bona Vista Rd, Postcode-2350","Primary School (Coed, Kinder to Year 6)",-30.523938,151.637256,1052,161,,2350
2496,Marulan ,NSW,"Marulan Public School, 63 George St, Postcode-2579","Primary School (Coed, Kinder to Year 6)",-34.713399,150.006603,926,119,,2579
2499,Mascot ,NSW,"Mascot Public School, King St, Postcode-2020","Primary School (Coed, Kinder to Year 6)",-33.928577,151.192485,1026,370,,2020
2500,Mathoura,NSW,"Mathoura Public School, 18-20 Frome Street, Postcode-2710","Primary School (Coed, Kinder to Year 6)",-35.816079,144.902097,943,63,,2710
2501,Matong,NSW,"Matong Public School, 5649 Canola Way, Postcode-2652","Primary School (Coed, Kinder to Year 6)",-34.770061,146.927303,1012,28,,2652
2502,Matraville ,NSW,"Matraville Public School, 310 Bunnerong Rd, Postcode-2036","Primary School (Coed, Kinder to Year 6)",-33.955064,151.229111,1010,241,,2036
2506,Mayfield East ,NSW,"Mayfield East Public School, 32 Crebert Street, Postcode-2304","Primary School (Coed, Kinder to Year 6)",-32.89536,151.748666,980,260,,2304
2507,Mayfield ,NSW,"Mayfield West Public School, Gregson Ave, Postcode-2304","Primary School (Coed, Kinder to Year 6)",-32.888697,151.730116,997,357,,2304
2508,Deniliquin ,NSW,"Mayrung Public School, Mayrung Rd, Postcode-2710","Primary School (Coed, Kinder to Year 6)",-35.464317,145.30879,960,32,,2710
2509,Meadow Flat,NSW,"Meadow Flat Public School, 2630 Great Western Highway, Postcode-2795","Primary School (Coed, Kinder to Year 6)",-33.433726,149.920456,990,50,,2795
2510,Seven Hills ,NSW,"The Meadows Public School, Fuller St, Postcode-2147","Primary School (Coed, Kinder to Year 6)",-33.781365,150.942567,937,210,,2147
2511,Medlow ,NSW,"Medlow Public School, Taylors Arm Rd, Postcode-2447","Primary School (Coed, Kinder to Year 6)",-30.779087,152.69016,969,8,,2447
2512,Medowie,NSW,"Medowie Public School, Ferodale Rd, Postcode-2318","Primary School (Coed, Kinder to Year 6)",-32.738245,151.85406,1007,349,,2318
2515,Megalong ,NSW,"Megalong Public School, Megalong Valley, Postcode-2785","Primary School (Coed, Kinder to Year 6)",-33.715301,150.232582,1018,13,,2785
2520,Menai ,NSW,"Menai Public School, 4R Hall Drive, Postcode-2234","Primary School (Coed, Kinder to Year 6)",-34.01213,151.006587,1003,99,,2234
2522,Mendooran,NSW,"Mendooran Central School, Brambil Street, Postcode-2842","CentralCommunity School (Coed, Kinder to Year 12)",-31.818731,149.122445,905,138,,2842
2523,Menindee,NSW,"Menindee Central School, 1 Bear St, Postcode-2879","CentralCommunity School (Coed, Kinder to Year 12)",-32.393368,142.41329,758,95,,2879
2525,Merewether,NSW,"Merewether Public School, 6 Henry Street, Postcode-2291","Primary School (Coed, Kinder to Year 6)",-32.937547,151.742152,999,157,,2291
2526,Merimbula,NSW,"Merimbula Public School, 47-55 Main Street, Postcode-2548","Primary School (Coed, Kinder to Year 6)",-36.886525,149.916952,990,412,,2548
2528,Merriwa,NSW,"Merriwa Central School, Bow Street, Postcode-2329","CentralCommunity School (Coed, Kinder to Year 12)",-32.145113,150.352867,869,274,,2329
2531,Merrylands ,NSW,"Merrylands Public School, Fowler Rd, Postcode-2160","Primary School (Coed, Kinder to Year 6)",-33.840516,150.976047,944,442,,2160
2532,Bonnells Bay ,NSW,"Bonnells Bay Public School, Morisset Park Rd, Postcode-2264","Primary School (Coed, Kinder to Year 6)",-33.114489,151.516783,966,437,,2264
2540,Michelago,NSW,"Michelago Public School, 20 Ryrie Street, Postcode-2620","Primary School (Coed, Kinder to Year 6)",-35.705975,149.161716,1027,35,,2620
2542,Middle Dural ,NSW,"Middle Dural Public School, Old Northern Rd, Postcode-2158","Primary School (Coed, Kinder to Year 6)",-33.64496,151.023178,1090,21,,2158
2543,Mosman ,NSW,"Middle Harbour Public School, 8 Hale Rd, Postcode-2088","Primary School (Coed, Kinder to Year 6)",-33.82282,151.2327,1177,624,,2088
2550,Milbrodale,NSW,"Milbrodale Public School, 2615 Putty Road, Postcode-2330","Primary School (Coed, Kinder to Year 6)",-32.696789,151.005819,848,9,,2330
2554,Millers Forest,NSW,"Millers Forest Public School, 127 Martins Wharf Road, Postcode-2324","Primary School (Coed, Kinder to Year 6)",-32.752067,151.703724,900,51,,2324
2555,Millfield ,NSW,"Millfield Public School, Wollombi Rd, Postcode-2325","Primary School (Coed, Kinder to Year 6)",-32.889837,151.250774,893,67,,2325
2558,Millthorpe ,NSW,"Millthorpe Public School, Park St, Postcode-2798","Primary School (Coed, Kinder to Year 6)",-33.445146,149.185939,1044,266,,2798
2560,Milperra ,NSW,"Milperra Public School, Pozieres Ave, Postcode-2214","Primary School (Coed, Kinder to Year 6)",-33.942077,150.979779,1028,232,,2214
2565,Milton ,NSW,"Milton Public School, Thomas St, Postcode-2538","Primary School (Coed, Kinder to Year 6)",-35.314149,150.435816,1005,661,,2538
2571,Minmi ,NSW,"Minmi Public School, Woodford St, Postcode-2287","Primary School (Coed, Kinder to Year 6)",-32.876125,151.617471,1012,109,,2287
2572,Minto ,NSW,"Minto Public School, Pembroke & Redfern Rds, Postcode-2566","Primary School (Coed, Kinder to Year 6)",-34.029979,150.847266,1011,201,,2566
2574,Miranda,NSW,"Miranda Public School, 3 Sylva Avenue, Postcode-2228","Primary School (Coed, Kinder to Year 6)",-34.034645,151.097405,1015,293,,2228
2580,Mitchells Island,NSW,"Mitchells Island Public School, 1222 Manning Point Rd, Postcode-2430","Primary School (Coed, Kinder to Year 6)",-31.896762,152.614054,919,31,,2430
2581,Mittagong ,NSW,"Mittagong Public School, 21 Pioneer St, Postcode-2575","Primary School (Coed, Kinder to Year 6)",-34.448044,150.44438,988,491,,2575
2584,Moama ,NSW,"Moama Public School, Simms St, Postcode-2731","Primary School (Coed, Kinder to Year 6)",-36.115314,144.762821,945,218,,2731
2585,Lismore ,NSW,"Modanville Public School, Dunoon Rd, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.730204,153.297192,1018,83,,2480
2586,Mogo ,NSW,"Mogo Public School, Princes Hwy, Postcode-2536","Primary School (Coed, Kinder to Year 6)",-35.786091,150.140569,692,51,,2536
2590,Molong ,NSW,"Molong Central School, Phillip St, Postcode-2866","CentralCommunity School (Coed, Kinder to Year 12)",-33.098011,148.86389,950,481,,2866
2593,Mona Vale ,NSW,"Mona Vale Public School, Waratah St, Postcode-2103","Primary School (Coed, Kinder to Year 6)",-33.676998,151.300404,1105,1094,,2103
2599,Monteagle ,NSW,"Monteagle Public School, Murringo St, Postcode-2594","Primary School (Coed, Kinder to Year 6)",-34.192994,148.34725,960,22,,2594
2608,Moonbi ,NSW,"Moonbi Public School, New England Hwy, Postcode-2353","Primary School (Coed, Kinder to Year 6)",-31.019752,151.073573,874,54,,2353
2616,Moorland,NSW,"Moorland Public School, 15 Church Street, Postcode-2443","Primary School (Coed, Kinder to Year 6)",-31.769631,152.651174,913,52,,2443
2618,Moree ,NSW,"Moree Public School, Albert St, Postcode-2400","Primary School (Coed, Kinder to Year 6)",-29.466194,149.837564,868,607,,2400
2621,Morisset,NSW,"Morisset Public School, 6 Terrigal Street, Postcode-2264","Primary School (Coed, Kinder to Year 6)",-33.103543,151.489583,934,224,,2264
2623,Morpeth ,NSW,"Morpeth Public School, High St, Postcode-2321","Primary School (Coed, Kinder to Year 6)",-32.725663,151.632128,1011,216,,2321
2624,Mortdale ,NSW,"Mortdale Public School, Colebourne Ave, Postcode-2223","Primary School (Coed, Kinder to Year 6)",-33.972901,151.080995,1052,364,,2223
2625,Concord,NSW,"Mortlake Public School, Brays Rd, Postcode-2137","Primary School (Coed, Kinder to Year 6)",-33.849829,151.103861,1103,402,,2137
2628,Moruya ,NSW,"Moruya Public School, 22 Evans St, Postcode-2537","Primary School (Coed, Kinder to Year 6)",-35.912616,150.076453,937,364,,2537
2631,Moss Vale ,NSW,"Moss Vale Public School, Browley St, Postcode-2577","Primary School (Coed, Kinder to Year 6)",-34.550639,150.366434,983,529,,2577
2632,Moulamein ,NSW,"Moulamein Public School, Brougham St, Postcode-2733","Primary School (Coed, Kinder to Year 6)",-35.08927,144.032816,958,46,,2733
2637,Mount George ,NSW,"Mount George Public School, Nowendoc Rd, Postcode-2424","Primary School (Coed, Kinder to Year 6)",-31.880982,152.179633,921,27,,2424
2640,Camden ,NSW,"Mount Hunter Public School, 165 Burragorang Rd, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.07177,150.63643,957,41,,2570
2641,Osterley,NSW,"Mount Kanwary Public School, 753 Hinton Rd, Postcode-2324","Primary School (Coed, Kinder to Year 6)",-32.724187,151.699146,1005,31,,2324
2642,Mount Keira ,NSW,"Mount Keira Public School, 255 Mount Keira Rd, Postcode-2500","Primary School (Coed, Kinder to Year 6)",-34.411383,150.856224,1119,88,,2500
2643,Mount Kembla ,NSW,"Mount Kembla Public School, Cordeaux Rd, Postcode-2526","Primary School (Coed, Kinder to Year 6)",-34.432399,150.817114,1049,141,,2526
2647,Singleton,NSW,"Mount Pleasant Public School, Goorangoola Rd, Postcode-2330","Primary School (Coed, Kinder to Year 6)",-32.408483,151.188781,943,56,,2330
2648,Mount Pritchard ,NSW,"Mount Pritchard Public School, Meadows Rd, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.899845,150.900007,946,397,,2170
2652,Mount Victoria ,NSW,"Mount Victoria Public School, Great Western Hwy, Postcode-2786","Primary School (Coed, Kinder to Year 6)",-33.591334,150.253883,1025,84,,2786
2656,Mudgee ,NSW,"Mudgee Public School, Perry St, Postcode-2850","Primary School (Coed, Kinder to Year 6)",-32.59594,149.583964,953,618,,2850
2658,Mulbring ,NSW,"Mulbring Public School, Water St, Postcode-2323","Primary School (Coed, Kinder to Year 6)",-32.901304,151.478563,1005,43,,2323
2659,Mulgoa ,NSW,"Mulgoa Public School, Mulgoa Rd, Postcode-2750","Primary School (Coed, Kinder to Year 6)",-33.836505,150.650344,999,81,,2750
2660,Mullaley ,NSW,"Mullaley Public School, Nombi St, Postcode-2379","Primary School (Coed, Kinder to Year 6)",-31.098657,149.906668,995,37,,2379
2662,Mullengandra ,NSW,"Mullengandra Public School, Hume Hwy, Postcode-2644","Primary School (Coed, Kinder to Year 6)",-35.900061,147.164683,1060,6,,2644
2664,Mullion Creek,NSW,"Mullion Creek Public School, 45 Long Point Rd, Postcode-2800","Primary School (Coed, Kinder to Year 6)",-33.139031,149.120501,1032,56,,2800
2665,Mullumbimby ,NSW,"Mullumbimby Public School, Morrison Ave, Postcode-2482","Primary School (Coed, Kinder to Year 6)",-28.552011,153.505937,1013,201,,2482
2667,Mulwala,NSW,"Mulwala Public School, 65 Melbourne Street, Postcode-2647","Primary School (Coed, Kinder to Year 6)",-35.987094,146.006624,989,49,,2647
2668,Clergate ,NSW,"Clergate Public School, Clergate Lane, Postcode-2800","Primary School (Coed, Kinder to Year 6)",-33.192057,149.112293,999,96,,2800
2669,Mumbil ,NSW,"Mumbil Public School, Apsley Cres, Postcode-2820","Primary School (Coed, Kinder to Year 6)",-32.722371,149.052673,869,16,,2820
2671,Mummulgum,NSW,"Mummulgum Public School, Bruxner Hwy, Postcode-2469","Primary School (Coed, Kinder to Year 6)",-28.848015,152.801645,929,20,,2469
2675,Mungindi,NSW,"Mungindi Central School, Wirrah Street, Postcode-2406","CentralCommunity School (Coed, Kinder to Year 12)",-28.9802,148.99085,784,79,,2406
2681,Murringo,NSW,"Murringo Public School, 91 Murringo Gap Road, Postcode-2586","Primary School (Coed, Kinder to Year 6)",-34.297202,148.515471,937,25,,2586
2685,Murrumburrah,NSW,"Murrumburrah Public School, Albury Street, Postcode-2587","Primary School (Coed, Kinder to Year 6)",-34.550826,148.359862,903,146,,2587
2686,Murrurundi,NSW,"Murrurundi Public School, 135 Mayne Street, Postcode-2338","Primary School (Coed, Kinder to Year 6)",-31.762783,150.832187,903,61,,2338
2687,Murwillumbah ,NSW,"Murwillumbah Public School, Prince St, Postcode-2484","Primary School (Coed, Kinder to Year 6)",-28.329886,153.391139,954,268,,2484
2688,Muswellbrook ,NSW,"Muswellbrook Public School, Roger St, Postcode-2333","Primary School (Coed, Kinder to Year 6)",-32.25843,150.896369,937,605,,2333
2695,Nabiac,NSW,"Nabiac Public School, Clarkson Street, Postcode-2312","Primary School (Coed, Kinder to Year 6)",-32.097544,152.381902,921,189,,2312
2696,Nambucca Heads ,NSW,"Nambucca Heads Public School, Ridge St, Postcode-2448","Primary School (Coed, Kinder to Year 6)",-30.641695,153.006338,917,256,,2448
2698,Nana Glen ,NSW,"Nana Glen Public School, Coffs Harbour-Grafton Rd, Postcode-2450","Primary School (Coed, Kinder to Year 6)",-30.135619,153.006206,952,120,,2450
2699,Nangus ,NSW,"Nangus Public School, Gundagai-Junee Rd, Postcode-2722","Primary School (Coed, Kinder to Year 6)",-35.053902,147.909106,979,34,,2722
2701,Naradhan ,NSW,"Naradhan Public School, Kooba St, Postcode-2669","Primary School (Coed, Kinder to Year 6)",-33.615639,146.327405,1044,13,,2669
2703,Lisarow ,NSW,"Narara Public School, Newling St, Postcode-2250","Primary School (Coed, Kinder to Year 6)",-33.387915,151.362616,1006,378,,2250
2704,Narellan,NSW,"Narellan Public School, Camden Valley Way, Postcode-2567","Primary School (Coed, Kinder to Year 6)",-34.042764,150.733769,963,338,,2567
2706,Narrabeen ,NSW,"Narrabeen Lakes Public School, 1299 Pittwater Rd, Postcode-2101","Primary School (Coed, Kinder to Year 6)",-33.720323,151.297413,1057,409,,2101
2708,Narrabri ,NSW,"Narrabri Public School, Barwan St, Postcode-2390","Primary School (Coed, Kinder to Year 6)",-30.324942,149.785252,906,407,,2390
2709,Narrabri ,NSW,"Narrabri West Public School, 6 Cooma Rd, Postcode-2390","Primary School (Coed, Kinder to Year 6)",-30.344469,149.763906,930,322,,2390
2710,Narrandera ,NSW,"Narrandera Public School, Adam St, Postcode-2700","Primary School (Coed, Kinder to Year 6)",-34.744466,146.547854,840,248,,2700
2713,Narromine ,NSW,"Narromine Public School, Meryula St, Postcode-2821","Primary School (Coed, Kinder to Year 6)",-32.229903,148.244421,822,316,,2821
2714,Nashdale ,NSW,"Nashdale Public School, Cargo Rd, Postcode-2800","Primary School (Coed, Kinder to Year 6)",-33.293794,149.013466,1069,116,,2800
2723,Salamander Bay,NSW,"Tomaree Public School, Salamander Way, Postcode-2317","Primary School (Coed, Kinder to Year 6)",-32.737699,152.113091,995,399,,2317
2725,Nemingha ,NSW,"Nemingha Public School, 145 Nundle Rd, Postcode-2340","Primary School (Coed, Kinder to Year 6)",-31.126524,151.004156,1019,211,,2340
2730,Neutral Bay ,NSW,"Neutral Bay Public School, Ben Boyd Rd, Postcode-2089","Primary School (Coed, Kinder to Year 6)",-33.83261,151.219605,1185,986,,2089
2732,Neville ,NSW,"Neville Public School, Crouch St, Postcode-2799","Primary School (Coed, Kinder to Year 6)",-33.708658,149.216784,960,19,,2799
2736,Newcastle ,NSW,"Newcastle East Public School, Tyrrell St, Postcode-2300","Primary School (Coed, Kinder to Year 6)",-32.930285,151.776915,1157,242,,2300
2738,New Lambton ,NSW,"New Lambton Public School, Regent St, Postcode-2305","Primary School (Coed, Kinder to Year 6)",-32.922604,151.712784,1118,592,,2305
2740,Newport ,NSW,"Newport Public School, Stuart St, Postcode-2106","Primary School (Coed, Kinder to Year 6)",-33.660561,151.312237,1092,825,,2106
2741,Newrybar ,NSW,"Newrybar Public School, Pacific Hwy, Postcode-2479","Primary School (Coed, Kinder to Year 6)",-28.717114,153.533055,1042,29,,2479
2744,Newtown ,NSW,"Newtown North Public School, Carillon Ave, Postcode-2042","Primary School (Coed, Kinder to Year 6)",-33.891821,151.185392,1172,269,,2042
2748,Niangala ,NSW,"Niangala Public School, Foster Street, Postcode-2354","Primary School (Coed, Kinder to Year 6)",-31.298041,151.408619,933,6,,2354
2749,Balmain East ,NSW,"Nicholson Street Public School, Nicholson St, Postcode-2041","Primary School (Coed, Kinder to Year 6)",-33.855744,151.193188,1155,153,,2041
2751,Nimbin ,NSW,"Nimbin Central School, 23a Thorburn St, Postcode-2480","CentralCommunity School (Coed, Kinder to Year 12)",-28.595871,153.220891,942,199,,2480
2752,Nimmitabel,NSW,"Nimmitabel Public School, Wolfe Street, Postcode-2631","Primary School (Coed, Kinder to Year 6)",-36.510937,149.289599,984,24,,2631
2758,Narooma ,NSW,"Narooma Public School, 7 Montague St, Postcode-2546","Primary School (Coed, Kinder to Year 6)",-36.218595,150.137335,959,420,,2546
2759,Nords Wharf ,NSW,"Nords Wharf Public School, 33 Marine Pde, Postcode-2281","Primary School (Coed, Kinder to Year 6)",-33.135817,151.605087,1018,108,,2281
2760,Normanhurst ,NSW,"Normanhurst Public School, Normanhurst Rd, Postcode-2076","Primary School (Coed, Kinder to Year 6)",-33.723332,151.098026,1143,327,,2076
2761,Northbridge ,NSW,"Northbridge Public School, Sailors Bay Rd, Postcode-2063","Primary School (Coed, Kinder to Year 6)",-33.813034,151.218597,1191,573,,2063
2763,Northmead ,NSW,"Northmead Public School, Moxhams Rd, Postcode-2152","Primary School (Coed, Kinder to Year 6)",-33.786511,150.990753,1068,646,,2152
2764,North Rocks,NSW,"North Rocks Public School, 359 North Rocks Rd, Postcode-2151","Primary School (Coed, Kinder to Year 6)",-33.768425,151.025148,1137,745,,2151
2765,North Star ,NSW,"North Star Public School, Edward St, Postcode-2408","Primary School (Coed, Kinder to Year 6)",-28.926653,150.392891,950,39,,2408
2766,Waverton ,NSW,"North Sydney Public School, Bay Rd, Postcode-2060","Primary School (Coed, Kinder to Year 6)",-33.834819,151.203685,1163,816,,2060
2768,Nowendoc,NSW,"Nowendoc Public School, 6090 Brackendale Road, Postcode-2354","Primary School (Coed, Kinder to Year 6)",-31.48295,151.71536,915,9,,2354
2769,Nowra,NSW,"Nowra Public School, 74 Plunkett Street, Postcode-2541","Primary School (Coed, Kinder to Year 6)",-34.879407,150.60052,913,620,,2541
2771,Nulkaba,NSW,"Nulkaba Public School, 5 O'Connors Road, Postcode-2325","Primary School (Coed, Kinder to Year 6)",-32.810691,151.34781,975,418,,2325
2781,Nundle ,NSW,"Nundle Public School, 93-97 Jenkins Street, Postcode-2340","Primary School (Coed, Kinder to Year 6)",-31.459684,151.127429,915,62,,2340
2784,Nymboida ,NSW,"Nymboida Public School, Armidale Rd, Postcode-2460","Primary School (Coed, Kinder to Year 6)",-29.947482,152.727964,1004,17,,2460
2785,Nyngan,NSW,"Nyngan Public School, 60 Cathundril St, Postcode-2825","Primary School (Coed, Kinder to Year 6)",-31.568398,147.195259,805,125,,2825
2789,Oakdale ,NSW,"Oakdale Public School, Burragorang Rd, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.078907,150.508197,944,168,,2570
2791,Oaklands,NSW,"Oaklands Central School, Coreen St, Postcode-2646","CentralCommunity School (Coed, Kinder to Year 12)",-35.552669,146.171768,962,76,,2646
2793,The Oaks ,NSW,"The Oaks Public School, Burragorang St, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.078385,150.571724,997,307,,2570
2794,Oakville,NSW,"Oakville Public School, 46 Ogden Rd, Postcode-2765","Primary School (Coed, Kinder to Year 6)",-33.620452,150.87054,989,442,,2765
2796,Oatley,NSW,"Oatley Public School, 51-63 Letitia Street, Postcode-2223","Primary School (Coed, Kinder to Year 6)",-33.983741,151.080332,1128,528,,2223
2797,Oberon,NSW,"Oberon Public School, 15 Dart St, Postcode-2787","Primary School (Coed, Kinder to Year 6)",-33.703254,149.864517,934,255,,2787
2798,O'Connell ,NSW,"O'Connell Public School, 15 Black's Mill Lane, Postcode-2795","Primary School (Coed, Kinder to Year 6)",-33.524513,149.720076,1075,81,,2795
2799,Old Bar ,NSW,"Old Bar Public School, David St, Postcode-2430","Primary School (Coed, Kinder to Year 6)",-31.972339,152.588536,956,469,,2430
2800,Old Bonalbo ,NSW,"Old Bonalbo Public School, Duck Creek Rd, Postcode-2470","Primary School (Coed, Kinder to Year 6)",-28.654622,152.597413,894,22,,2470
2801,Guildford ,NSW,"Old Guildford Public School, Woodville Rd, Postcode-2161","Primary School (Coed, Kinder to Year 6)",-33.867484,150.986508,886,408,,2161
2811,Orange ,NSW,"Orange East Public School, 45 Spring St, Postcode-2800","Primary School (Coed, Kinder to Year 6)",-33.282069,149.113698,913,269,,2800
2812,Leichhardt ,NSW,"Orange Grove Public School, Perry St, Postcode-2040","Primary School (Coed, Kinder to Year 6)",-33.872278,151.158678,1131,381,,2040
2814,Upper Orara,NSW,"Orara Upper Public School, 770 Upper Orara Road, Postcode-2450","Primary School (Coed, Kinder to Year 6)",-30.289005,153.01324,1016,30,,2450
2815,Orchard Hills ,NSW,"Orchard Hills Public School, 79-101 Kingswood Rd, Postcode-2748","Primary School (Coed, Kinder to Year 6)",-33.783029,150.721365,1001,102,,2748
2818,Otford ,NSW,"Otford Public School, Station Rd, Postcode-2508","Primary School (Coed, Kinder to Year 6)",-34.212198,151.001507,1095,60,,2508
2820,Ourimbah ,NSW,"Ourimbah Public School, 121 Pacific Hwy, Postcode-2258","Primary School (Coed, Kinder to Year 6)",-33.354916,151.368168,1021,446,,2258
2823,Oxley Island,NSW,"Oxley Island Public School, 74 Oxley Island Road, Postcode-2430","Primary School (Coed, Kinder to Year 6)",-31.912342,152.568571,990,19,,2430
2826,Padstow,NSW,"Padstow Park Public School, Segers Ave, Postcode-2211","Primary School (Coed, Kinder to Year 6)",-33.954955,151.030882,1020,342,,2211
2827,Pallamallawa,NSW,"Pallamallawa Public School, Centre Street, Postcode-2399","Primary School (Coed, Kinder to Year 6)",-29.473894,150.141464,820,29,,2399
2829,Palmers Island,NSW,"Palmers Island Public School, Maclean-Yamba Rd, Postcode-2463","Primary School (Coed, Kinder to Year 6)",-29.419567,153.28822,968,56,,2463
2831,Pambula ,NSW,"Pambula Public School, 25 Oregon St, Postcode-2549","Primary School (Coed, Kinder to Year 6)",-36.925482,149.871813,1006,346,,2549
2835,Parkes ,NSW,"Parkes Public School, 77-85 Currajong St, Postcode-2870","Primary School (Coed, Kinder to Year 6)",-33.13229,148.176314,929,418,,2870
2838,Glenwood,NSW,"Parklea Public School, Glenwood Park Drive, Postcode-2768","Primary School (Coed, Kinder to Year 6)",-33.725885,150.93476,1057,725,,2768
2840,Parramatta,NSW,"Parramatta Public School, 177 Macquarie Street, Postcode-2150","Primary School (Coed, Kinder to Year 6)",-33.81571,151.007732,1108,811,,2150
2841,Wooli ,NSW,"Wooli Public School, Main St, Postcode-2462","Primary School (Coed, Kinder to Year 6)",-29.870923,153.265781,955,48,,2462
2842,North Parramatta,NSW,"Parramatta North Public School, Albert St, Postcode-2151","Primary School (Coed, Kinder to Year 6)",-33.803951,151.004694,1031,361,,2151
2843,Parramatta ,NSW,"Parramatta West Public School, Auburn & Young Sts, Postcode-2150","Primary School (Coed, Kinder to Year 6)",-33.824472,150.990968,1026,738,,2150
2844,Paterson ,NSW,"Paterson Public School, Webbers Creek Rd, Postcode-2421","Primary School (Coed, Kinder to Year 6)",-32.602294,151.612319,1001,94,,2421
2846,Paxton ,NSW,"Paxton Public School, 20 Anderson Ave, Postcode-2325","Primary School (Coed, Kinder to Year 6)",-32.900993,151.284621,896,36,,2325
2848,Peak Hill ,NSW,"Peak Hill Central School, Caswell St, Postcode-2869","CentralCommunity School (Coed, Kinder to Year 12)",-32.728855,148.192111,766,130,,2869
2849,Peakhurst,NSW,"Peakhurst Public School, Bonds Rd, Postcode-2210","Primary School (Coed, Kinder to Year 6)",-33.955402,151.062306,1050,599,,2210
2852,Peats Ridge,NSW,"Peats Ridge Public School, 1231 Peats Ridge Road, Postcode-2250","Primary School (Coed, Kinder to Year 6)",-33.325841,151.23275,970,43,,2250
2855,Pelaw Main ,NSW,"Pelaw Main Public School, Abermain St, Postcode-2327","Primary School (Coed, Kinder to Year 6)",-32.831923,151.484743,916,247,,2327
2857,Pennant Hills ,NSW,"Pennant Hills Public School, Ramsay & Weemala Rds, Postcode-2120","Primary School (Coed, Kinder to Year 6)",-33.7358,151.068058,1158,564,,2120
2858,West Pennant Hills ,NSW,"West Pennant Hills Public School, Church St, Postcode-2125","Primary School (Coed, Kinder to Year 6)",-33.746075,151.050491,1127,654,,2125
2859,Penrith ,NSW,"Penrith Public School, 51 High St, Postcode-2750","Primary School (Coed, Kinder to Year 6)",-33.755926,150.70439,959,391,,2750
2860,Penrose,NSW,"Penrose Public School, Penrose Rd, Postcode-2579","Primary School (Coed, Kinder to Year 6)",-34.669731,150.221344,1016,17,,2579
2861,Penshurst ,NSW,"Penshurst Public School, Arcadia St, Postcode-2222","Primary School (Coed, Kinder to Year 6)",-33.962636,151.087702,1039,439,,2222
2862,Perthville ,NSW,"Perthville Public School, Rockley St, Postcode-2795","Primary School (Coed, Kinder to Year 6)",-33.491052,149.550052,1007,124,,2795
2867,Picton ,NSW,"Picton Public School, Lumsdaine St, Postcode-2571","Primary School (Coed, Kinder to Year 6)",-34.17624,150.609346,1005,413,,2571
2870,Pilliga ,NSW,"Pilliga Public School, Dangar St, Postcode-2388","Primary School (Coed, Kinder to Year 6)",-30.352248,148.889152,603,11,,2388
2884,Pitt Town ,NSW,"Pitt Town Public School, Buckingham St, Postcode-2756","Primary School (Coed, Kinder to Year 6)",-33.583887,150.859638,1002,267,,2756
2886,Pleasant Hills,NSW,"Pleasant Hills Public School, Crawford Street, Postcode-2658","Primary School (Coed, Kinder to Year 6)",-35.46651,146.798512,974,19,,2658
2887,Plumpton ,NSW,"Plumpton Public School, Bottles Rd, Postcode-2761","Primary School (Coed, Kinder to Year 6)",-33.749158,150.838556,966,473,,2761
2890,The Pocket,NSW,"The Pocket Public School, The Pocket Rd, Postcode-2483","Primary School (Coed, Kinder to Year 6)",-28.505414,153.479112,982,58,,2483
2893,Pomona,NSW,"Pomona Public School, West Bank Darling River Pomona Rd, Postcode-2648","Primary School (Coed, Kinder to Year 6)",-34.025726,141.89493,931,26,,2648
2896,Port Kembla ,NSW,"Port Kembla Public School, Gloucester Boulevard, Postcode-2505","Primary School (Coed, Kinder to Year 6)",-34.48609,150.914724,977,272,,2505
2897,Portland,NSW,"Portland Central School, 14 Vale Street, Postcode-2847","CentralCommunity School (Coed, Kinder to Year 12)",-33.354772,149.979653,861,178,,2847
2899,Port Macquarie ,NSW,"Port Macquarie Public School, Grant St, Postcode-2444","Primary School (Coed, Kinder to Year 6)",-31.429869,152.913872,928,442,,2444
2900,Premer ,NSW,"Premer Public School, Ellerslie St, Postcode-2381","Primary School (Coed, Kinder to Year 6)",-31.453553,149.900481,883,8,,2381
2901,Prestons ,NSW,"Prestons Public School, Kurrajong & Box Rds, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.94642,150.889961,965,552,,2170
2902,Pretty Beach,NSW,"Pretty Beach Public School, 4 Pretty Beach Road, Postcode-2257","Primary School (Coed, Kinder to Year 6)",-33.528039,151.350019,1104,170,,2257
2904,Primbee,NSW,"Primbee Public School, 43 Illowra Cres, Postcode-2502","Primary School (Coed, Kinder to Year 6)",-34.501421,150.882302,947,101,,2502
2910,Punchbowl,NSW,"Punchbowl Public School, 1333 Canterbury Road, Postcode-2196","Primary School (Coed, Kinder to Year 6)",-33.930613,151.055905,946,578,,2196
2913,Ryde ,NSW,"Putney Public School, Morrison Rd, Postcode-2112","Primary School (Coed, Kinder to Year 6)",-33.824562,151.110973,1122,482,,2112
